generation fossil hard coal,price actual,generation hydro pumped storage consumption,generation fossil hard coal ewm,price actual ewm,generation hydro pumped storage consumption ewm,generation other renewable,generation other ewm,generation other renewable ewm,generation fossil oil ewm
6823.0,75.67,0.0,6799.0170276039735,71.09540512593082,0.2704692028715356,100.0,56.96241025246842,100.23997153644648,288.84123707233465
6825.0,73.42,0.0,6812.008513801987,72.25770256296542,0.1352346014357678,100.0,57.981205126234215,100.11998576822324,290.4206185361673
6831.0,72.32,0.0,6821.504256900993,72.2888512814827,0.0676173007178839,100.0,58.49060256311711,100.05999288411162,290.7103092680837
6826.0,68.95,0.0,6823.7521284504965,70.61942564074135,0.0338086503589419,99.0,58.24530128155856,99.52999644205582,283.8551546340418
6830.0,63.81,0.0,6826.876064225248,67.21471282037068,0.0169043251794709,98.0,58.12265064077928,98.76499822102792,284.4275773170209
6570.0,58.48,36.0,6698.438032112625,62.84735641018534,18.008452162589734,94.0,58.06132532038964,96.38249911051396,288.21378865851045
6402.0,54.56,440.0,6550.219016056312,58.70367820509267,229.0042260812949,94.0,56.03066266019482,95.19124955525696,285.1068943292552
5520.0,50.88,1205.0,6035.109508028156,54.791839102546334,717.0021130406474,94.0,56.01533133009741,94.59562477762849,283.55344716462764
4973.0,49.16,1924.0,5504.054754014078,51.975919551273165,1320.5010565203238,90.0,56.50766566504871,92.29781238881424,280.7767235823138
4623.0,48.73,2156.0,5063.527377007039,50.35295977563658,1738.250528260162,90.0,56.75383283252435,91.14890619440712,278.3883617911569
4594.0,48.77,2154.0,4828.763688503519,49.56147988781829,1946.125264130081,90.0,56.876916416262176,90.57445309720356,275.6941808955785
5116.0,49.66,2027.0,4972.38184425176,49.610739943909145,1986.5626320650404,91.0,57.43845820813109,90.78722654860178,275.84709044778924
6104.0,53.1,820.0,5538.190922125879,51.35536997195457,1403.2813160325202,94.0,57.21922910406555,92.39361327430088,277.4235452238946
6562.0,64.9,163.0,6050.09546106294,58.12768498597729,783.1406580162601,94.0,57.10961455203277,93.19680663715044,281.2117726119473
6730.0,71.11,0.0,6390.04773053147,64.61884249298865,391.5703290081301,94.0,57.05480727601639,93.59840331857522,281.6058863059736
6774.0,69.21,0.0,6582.023865265735,66.91442124649433,195.78516450406505,94.0,58.5274036380082,93.7992016592876,286.3029431529868
6812.0,67.79,0.0,6697.011932632868,67.35221062324717,97.89258225203253,94.0,58.7637018190041,93.8996008296438,289.1514715764934
6766.0,67.15,0.0,6731.505966316434,67.25110531162359,48.946291126016256,99.0,57.88185090950205,96.44980041482192,290.5757357882467
6811.0,66.5,190.0,6771.252983158217,66.87555265581179,119.47314556300812,99.0,58.440925454751024,97.72490020741095,290.78786789412334
6774.0,66.23,201.0,6772.626491579109,66.55277632790589,160.2365727815041,96.0,58.72046272737551,96.86245010370548,290.89393394706167
6748.0,65.29,201.0,6760.3132457895545,65.92138816395294,180.618286390752,97.0,58.86023136368776,96.93122505185272,289.94696697353083
6887.0,65.25,99.0,6823.656622894778,65.58569408197647,139.809143195376,97.0,59.93011568184388,96.96561252592636,289.4734834867654
6944.0,66.72,3.0,6883.828311447389,66.15284704098823,71.404571597688,100.0,58.96505784092194,98.48280626296318,288.7367417433827
6919.0,71.55,49.0,6901.414155723694,68.85142352049411,60.202285798844,99.0,58.48252892046097,98.7414031314816,287.3683708716913
6924.0,74.52,56.0,6912.707077861847,71.68571176024705,58.101142899422,98.0,58.24126446023048,98.3707015657408,286.6841854358457
6911.0,72.44,57.0,6911.853538930924,72.06285588012352,57.550571449711,98.0,58.12063223011524,98.1853507828704,288.3420927179228
6903.0,68.96,57.0,6907.426769465462,70.51142794006176,57.2752857248555,97.0,58.06031611505762,97.5926753914352,289.1710463589614
6823.0,65.75,57.0,6865.213384732731,68.13071397003088,57.13764286242776,99.0,58.03015805752881,98.2963376957176,290.0855231794807
6558.0,58.39,59.0,6711.606692366366,63.26035698501544,58.06882143121388,96.0,58.0150790287644,97.1481688478588,293.54276158974034
6022.0,53.33,447.0,6366.803346183183,58.29517849250772,252.53441071560692,95.0,58.0075395143822,96.0740844239294,294.2713807948702
5241.0,50.86,1169.0,5803.901673091592,54.57758924625386,710.7672053578035,81.0,58.5037697571911,88.5370422119647,283.1356903974351
4672.0,49.96,2161.0,5237.950836545796,52.26879462312693,1435.8836026789018,77.0,58.25188487859555,82.76852110598236,277.5678451987176
5003.0,51.01,1052.0,5120.4754182728975,51.63939731156346,1243.9418013394509,83.0,58.62594243929777,82.88426055299118,259.2839225993588
5619.0,53.43,96.0,5369.737709136449,52.53469865578173,669.9709006697254,83.0,58.81297121964889,82.94213027649559,250.1419612996794
5623.0,55.68,0.0,5496.368854568224,54.10734932789087,334.9854503348627,83.0,58.90648560982444,82.9710651382478,248.5709806498397
5587.0,54.84,0.0,5541.684427284112,54.47367466394543,167.49272516743136,84.0,58.95324280491222,83.4855325691239,248.28549032491983
5720.0,54.67,0.0,5630.842213642056,54.57183733197272,83.74636258371568,86.0,58.97662140245611,84.74276628456195,248.64274516245996
5769.0,56.55,0.0,5699.921106821028,55.56091866598636,41.87318129185784,88.0,58.48831070122806,86.37138314228098,249.82137258123
5724.0,58.99,0.0,5711.960553410514,57.27545933299318,20.93659064592892,90.0,58.24415535061403,88.1856915711405,246.910686290615
5740.0,55.78,0.0,5725.980276705257,56.52772966649659,10.46829532296446,88.0,58.12207767530701,88.09284578557025,232.9553431453075
5814.0,54.07,0.0,5769.9901383526285,55.298864833248295,5.23414766148223,89.0,58.56103883765351,88.54642289278513,225.97767157265372
5562.0,58.26,1.0,5665.995069176314,56.77943241662415,3.117073830741115,90.0,58.78051941882676,89.27321144639257,222.4888357863269
5580.0,68.69,0.0,5622.997534588158,62.73471620831207,1.5585369153705575,87.0,58.89025970941338,88.13660572319628,220.74441789316344
5699.0,69.2,0.0,5660.998767294079,65.96735810415603,0.7792684576852787,84.0,58.94512985470669,86.06830286159814,220.3722089465817
5738.0,68.88,0.0,5699.499383647039,67.42367905207801,0.3896342288426394,87.0,58.97256492735335,86.53415143079907,220.18610447329087
5705.0,68.47,1.0,5702.249691823519,67.94683952603901,0.6948171144213197,84.0,58.98628246367667,85.26707571539953,220.09305223664543
5674.0,63.71,44.0,5688.12484591176,65.82841976301951,22.34740855721066,83.0,58.49314123183834,84.13353785769976,220.04652611832276
5430.0,55.4,57.0,5559.06242295588,60.61420988150975,39.67370427860533,84.0,58.24657061591917,84.06676892884988,219.52326305916137
5040.0,53.58,319.0,5299.53121147794,57.09710494075488,179.33685213930266,76.0,58.123285307959584,80.03338446442494,219.76163152958068
4625.0,51.23,1008.0,4962.26560573897,54.16355247037744,593.6684260696513,75.0,58.06164265397979,77.51669223221248,219.88081576479036
4423.0,50.65,2229.0,4692.632802869485,52.40677623518872,1411.3342130348256,76.0,58.03082132698989,76.75834611610624,219.9404078823952
4287.0,49.93,2679.0,4489.816401434742,51.16838811759436,2045.1671065174128,77.0,58.01541066349495,76.87917305805311,219.9702039411976
4416.0,49.49,2759.0,4452.908200717371,50.32919405879719,2402.083553258706,73.0,58.507705331747474,74.93958652902656,217.9851019705988
4266.0,50.39,2456.0,4359.4541003586855,50.35959702939859,2429.041776629353,73.0,58.75385266587374,73.96979326451327,217.4925509852994
4841.0,53.03,1791.0,4600.227050179343,51.6947985146993,2110.0208883146765,72.0,58.37692633293687,72.98489663225664,218.2462754926497
5225.0,53.47,360.0,4912.613525089671,52.58239925734965,1235.0104441573385,69.0,58.18846316646844,70.99244831612832,218.6231377463249
5695.0,58.82,0.0,5303.806762544836,55.70119962867483,617.5052220786691,73.0,57.59423158323422,71.99622415806417,218.81156887316243
5677.0,56.14,0.0,5490.403381272417,55.920599814337415,308.75261103933457,74.0,57.79711579161711,72.99811207903208,218.9057844365812
5904.0,63.85,0.0,5697.201690636209,59.88529990716871,154.37630551966728,74.0,57.89855789580855,73.49905603951603,218.9528922182906
5947.0,64.03,0.0,5822.100845318104,61.95764995358435,77.18815275983364,74.0,57.44927894790428,73.74952801975802,218.4764461091453
5818.0,54.87,0.0,5820.050422659052,58.41382497679217,38.59407637991682,72.0,57.22463947395214,72.87476400987902,218.23822305457264
5770.0,53.39,0.0,5795.025211329526,55.901912488396086,19.29703818995841,72.0,57.11231973697607,72.43738200493951,218.61911152728632
5917.0,56.33,0.0,5856.012605664763,56.115956244198046,9.648519094979203,72.0,58.05615986848804,72.21869100246975,218.8095557636432
5991.0,67.5,0.0,5923.506302832382,61.80797812209902,4.824259547489603,78.0,58.52807993424402,75.10934550123488,218.9047778818216
6001.0,71.49,0.0,5962.253151416191,66.6489890610495,2.4121297737448013,77.0,58.26403996712201,76.05467275061744,218.4523889409108
6059.0,72.28,0.0,6010.626575708096,69.46449453052475,1.2060648868724009,78.0,58.13201998356101,77.02733637530872,218.2261944704554
5989.0,73.26,0.0,5999.813287854047,71.36224726526237,0.6030324434362003,76.0,58.5660099917805,76.51366818765436,215.6130972352277
5894.0,70.32,0.0,5946.906643927024,70.84112363263118,0.3015162217181001,76.0,58.28300499589025,76.25683409382718,214.80654861761383
5660.0,64.62,39.0,5803.453321963512,67.7305618163156,19.65075811085905,71.0,58.141502497945126,73.6284170469136,214.4032743088069
5481.0,59.7,313.0,5642.226660981756,63.7152809081578,166.32537905542952,70.0,58.07075124897256,71.8142085234568,214.20163715440347
5349.0,53.12,700.0,5495.613330490878,58.4176404540789,433.1626895277148,70.0,57.53537562448628,70.90710426172839,214.1008185772017
5128.0,51.83,923.0,5311.806665245439,55.123820227039445,678.0813447638574,70.0,56.76768781224314,70.4535521308642,214.0504092886009
5102.0,51.21,926.0,5206.90333262272,53.16691011351972,802.0406723819287,69.0,55.88384390612157,69.72677606543209,214.02520464430043
5261.0,50.87,992.0,5233.95166631136,52.01845505675986,897.0203361909644,67.0,55.44192195306079,68.36338803271605,214.0126023221502
5549.0,52.12,724.0,5391.47583315568,52.069227528379926,810.5101680954822,68.0,55.22096097653039,68.18169401635802,214.5063011610751
5844.0,62.6,524.0,5617.73791657784,57.33461376418997,667.2550840477411,67.0,55.1104804882652,67.59084700817901,216.75315058053755
6086.0,71.43,77.0,5851.86895828892,64.38230688209498,372.12754202387055,69.0,54.5552402441326,68.29542350408951,222.3765752902688
6247.0,75.17,57.0,6049.43447914446,69.77615344104748,214.56377101193527,76.0,55.777620122066295,72.14771175204476,240.1882876451344
6652.0,72.6,56.0,6350.71723957223,71.18807672052374,135.28188550596764,76.0,57.38881006103315,74.07385587602238,254.0941438225672
6700.0,72.12,3.0,6525.358619786115,71.65403836026186,69.14094275298382,81.0,57.69440503051658,77.53692793801119,263.5470719112836
6716.0,70.32,0.0,6620.6793098930575,70.98701918013093,34.57047137649191,79.0,57.84720251525829,78.2684639690056,267.2735359556418
6697.0,70.34,5.0,6658.839654946529,70.66350959006547,19.785235688245955,81.0,60.42360125762914,79.6342319845028,272.6367679778209
6695.0,71.07,3.0,6676.919827473264,70.86675479503273,11.392617844122976,82.0,60.21180062881457,80.8171159922514,274.31838398891045
6749.0,71.55,0.0,6712.959913736632,71.20837739751636,5.696308922061489,83.0,62.105900314407286,81.9085579961257,272.1591919944552
6735.0,70.6,0.0,6723.979956868316,70.90418869875818,2.8481544610307443,85.0,64.05295015720364,83.45427899806285,270.0795959972276
6700.0,72.32,1.0,6711.989978434158,71.61209434937908,1.924077230515372,87.0,66.02647507860182,85.22713949903142,269.53979799861384
6733.0,76.78,0.0,6722.494989217079,74.19604717468954,0.962038615257686,88.0,67.01323753930092,86.6135697495157,268.2698989993069
6723.0,83.68,0.0,6722.74749460854,78.93802358734477,0.481019307628843,89.0,67.50661876965046,87.80678487475785,272.13494949965343
6693.0,82.83,0.0,6707.873747304269,80.88401179367239,0.2405096538144215,93.0,67.75330938482523,90.40339243737893,275.5674747498267
6691.0,79.31,0.0,6699.436873652135,80.0970058968362,0.1202548269072107,93.0,63.876654692412615,91.70169621868946,277.28373737491336
6747.0,75.67,0.0,6723.218436826068,77.8835029484181,0.0601274134536053,90.0,60.93832734620631,90.85084810934472,274.6418686874567
6720.0,70.78,0.0,6721.609218413034,74.33175147420906,0.0300637067268026,89.0,59.469163673103154,89.92542405467236,278.3209343437284
6689.0,68.89,41.0,6705.304609206517,71.61087573710452,20.5150318533634,87.0,59.23458183655158,88.46271202733618,283.1604671718642
6697.0,69.48,266.0,6701.152304603258,70.54543786855226,143.2575159266817,85.0,58.617290918275785,86.73135601366809,275.5802335859321
6601.0,67.78,549.0,6651.076152301629,69.16271893427613,346.12875796334083,85.0,58.30864545913789,85.86567800683405,275.79011679296605
6707.0,63.9,671.0,6679.038076150815,66.53135946713806,508.5643789816704,85.0,58.15432272956895,85.43283900341703,275.395058396483
6696.0,62.62,732.0,6687.519038075408,64.57567973356903,620.2821894908352,85.0,58.07716136478447,85.21641950170851,269.6975291982415
6732.0,62.29,732.0,6709.759519037703,63.43283986678452,676.1410947454176,85.0,57.53858068239224,85.10820975085426,260.3487645991207
6907.0,61.54,730.0,6808.379759518852,62.486419933392256,703.0705473727088,85.0,57.76929034119612,85.05410487542713,253.1743822995604
6859.0,66.77,588.0,6833.689879759426,64.62820996669612,645.5352736863545,87.0,57.88464517059806,86.02705243771356,256.0871911497802
6906.0,73.09,99.0,6869.844939879713,68.85910498334806,372.2676368431772,86.0,57.44232258529903,86.01352621885678,258.0435955748901
6987.0,77.27,55.0,6928.4224699398565,73.06455249167402,213.6338184215886,86.0,57.22116129264951,86.00676310942839,260.52179778744505
6970.0,76.48,0.0,6949.211234969928,74.77227624583702,106.81690921079432,85.0,57.61058064632476,85.5033815547142,260.7608988937225
6931.0,75.77,0.0,6940.105617484964,75.2711381229185,53.408454605397154,84.0,57.80529032316238,84.7516907773571,256.88044944686123
6796.0,75.59,0.0,6868.052808742482,75.43056906145925,26.704227302698577,85.0,57.90264516158119,84.87584538867856,254.44022472343065
6728.0,73.39,0.0,6798.026404371241,74.41028453072963,13.352113651349288,84.0,56.9513225807906,84.43792269433928,254.2201123617153
6874.0,73.26,0.0,6836.013202185621,73.83514226536482,6.676056825674644,82.0,55.975661290395294,83.21896134716964,255.61005618085767
6908.0,74.01,0.0,6872.00660109281,73.9225711326824,3.338028412837322,87.0,55.48783064519765,85.10948067358481,259.30502809042883
7067.0,73.84,0.0,6969.503300546405,73.8812855663412,1.669014206418661,85.0,55.24391532259882,85.0547403367924,267.6525140452144
7154.0,72.63,0.0,7061.751650273202,73.2556427831706,0.8345071032093305,85.0,55.62195766129941,85.0273701683962,272.8262570226072
7275.0,74.72,0.0,7168.375825136602,73.9878213915853,0.4172535516046652,90.0,55.8109788306497,87.5136850841981,276.4131285113036
7283.0,77.19,0.0,7225.687912568301,75.58891069579265,0.2086267758023326,90.0,55.90548941532485,88.75684254209905,282.2065642556518
7299.0,77.1,0.0,7262.34395628415,76.34445534789631,0.1043133879011663,91.0,54.952744707662426,89.87842127104952,288.6032821278259
7327.0,76.5,0.0,7294.671978142075,76.42222767394816,0.0521566939505831,88.0,54.97637235383121,88.93921063552476,294.80164106391294
7268.0,71.79,0.0,7281.335989071038,74.10611383697409,0.0260783469752915,87.0,55.488186176915605,87.96960531776239,297.90082053195647
7242.0,66.75,0.0,7261.667994535519,70.42805691848704,0.0130391734876457,82.0,56.2440930884578,84.9848026588812,299.95041026597823
6899.0,61.93,40.0,7080.33399726776,66.17902845924353,20.006519586743824,82.0,56.6220465442289,83.4924013294406,300.4752051329891
6531.0,58.23,391.0,6805.66699863388,62.204514229621765,205.5032597933719,77.0,57.31102327211445,80.2462006647203,293.73760256649456
6404.0,52.05,1330.0,6604.83349931694,57.12725711481088,767.7516298966859,77.0,57.65551163605723,78.62310033236015,287.8688012832473
5943.0,49.82,2001.0,6273.916749658471,53.47362855740544,1384.3758149483428,71.0,58.32775581802861,74.81155016618007,281.43440064162365
5718.0,49.21,2421.0,5995.958374829235,51.34181427870272,1902.6879074741717,78.0,58.6638779090143,76.40577508309003,277.2172003208118
5506.0,49.33,2862.0,5750.979187414618,50.33590713935136,2382.343953737086,77.0,57.83193895450715,76.70288754154501,273.1086001604059
5708.0,50.22,2459.0,5729.489593707309,50.27795356967568,2420.671976868543,76.0,57.415969477253576,76.3514437707725,273.0543000802029
6166.0,52.7,920.0,5947.744796853654,51.488976784837845,1670.3359884342717,77.0,57.20798473862679,76.67572188538625,274.02715004010145
6789.0,63.09,177.0,6368.372398426827,57.28948839241893,923.6679942171356,78.0,57.6039923693134,77.33786094269313,278.0135750200507
7027.0,68.32,57.0,6697.686199213414,62.804744196209455,490.3339971085679,79.0,56.8019961846567,78.16893047134656,282.50678751002533
7028.0,67.66,56.0,6862.843099606707,65.23237209810472,273.166998554284,80.0,55.90099809232835,79.08446523567328,284.25339375501267
6973.0,67.01,2.0,6917.921549803354,66.12118604905237,137.58349927714198,80.0,50.450499046164175,79.54223261783665,275.12669687750633
6824.0,65.34,0.0,6870.960774901677,65.73059302452619,68.79174963857099,84.0,55.22524952308208,81.77111630891832,282.0633484387532
6675.0,65.44,0.0,6772.980387450838,65.58529651226308,34.395874819285496,82.0,58.61262476154104,81.88555815445916,286.5316742193765
6551.0,65.74,0.0,6661.990193725419,65.66264825613155,17.197937409642748,83.0,60.80631238077052,82.44277907722957,288.7658371096883
6625.0,64.45,77.0,6643.495096862709,65.05632412806577,47.098968704821374,83.0,61.90315619038526,82.72138953861479,289.88291855484414
6695.0,64.74,0.0,6669.2475484313545,64.89816206403287,23.549484352410687,83.0,61.95157809519263,82.8606947693074,290.94145927742204
6767.0,65.71,0.0,6718.123774215677,65.30408103201643,11.774742176205343,82.0,62.97578904759632,82.4303473846537,292.970729638711
6852.0,68.64,38.0,6785.061887107839,66.9720405160082,24.88737108810267,88.0,63.48789452379816,85.21517369232686,295.9853648193555
6924.0,74.13,1.0,6854.530943553919,70.5510202580041,12.943685544051336,90.0,60.24394726189908,87.60758684616343,297.49268240967774
6884.0,75.32,0.0,6869.26547177696,72.93551012900204,6.471842772025668,90.0,59.12197363094954,88.80379342308171,298.24634120483887
7002.0,75.39,0.0,6935.63273588848,74.16275506450103,3.235921386012834,90.0,58.56098681547477,89.40189671154086,299.12317060241946
7066.0,73.96,0.0,7000.8163679442405,74.0613775322505,1.617960693006417,89.0,58.28049340773738,89.20094835577044,299.06158530120973
6997.0,67.08,1.0,6998.90818397212,70.57068876612524,1.3089803465032084,88.0,58.14024670386869,88.60047417788522,299.0307926506049
6919.0,64.29,45.0,6958.95409198606,67.43034438306262,23.1544901732516,84.0,58.07012335193434,86.30023708894261,298.51539632530245
1089.0,63.26,2338.0,4023.97704599303,65.3451721915313,1180.577245086626,63.0,73.53506167596717,74.6501185444713,314.7576981626512
1139.0,60.16,2265.0,2581.488522996515,62.75258609576565,1722.788622543313,63.0,81.26753083798359,68.82505927223565,319.3788490813256
1553.0,55.31,2317.0,2067.2442614982574,59.031293047882826,2019.8943112716563,61.0,85.1337654189918,64.91252963611782,315.1894245406628
1941.0,58.71,1908.0,2004.1221307491287,58.87064652394142,1963.9471556358285,60.0,87.0668827094959,62.45626481805891,314.5947122703314
2164.0,63.01,2001.0,2084.0610653745644,60.940323261970704,1982.4735778179145,61.0,88.03344135474795,61.728132409029456,311.7973561351657
2528.0,68.98,1019.0,2306.030532687282,64.96016163098535,1500.7367889089571,65.0,89.01672067737397,63.36406620451473,331.39867806758286
1663.0,73.54,516.0,1984.515266343641,69.25008081549268,1008.3683944544786,76.0,91.00836033868698,69.68203310225736,323.69933903379143
1425.0,65.35,925.0,1704.7576331718203,67.30004040774634,966.6841972272392,68.0,92.0041801693435,68.84101655112869,314.3496695168957
1379.0,58.05,1269.0,1541.8788165859105,62.67502020387317,1117.8420986136198,66.0,92.50209008467176,67.42050827556434,304.67483475844784
1383.0,57.39,1349.0,1462.4394082929552,60.03251010193658,1233.42104930681,67.0,92.75104504233587,67.21025413778217,299.3374173792239
1392.0,56.76,1323.0,1427.2197041464776,58.39625505096829,1278.210524653405,65.0,92.37552252116794,66.10512706889108,290.16870868961195
1420.0,56.06,1321.0,1423.609852073239,57.22812752548415,1299.6052623267024,67.0,92.68776126058395,66.55256353444554,282.084354344806
1412.0,56.89,1121.0,1417.8049260366197,57.05906376274207,1210.3026311633512,66.0,92.84388063029198,66.27628176722277,277.042177172403
1462.0,59.1,997.0,1439.9024630183098,58.07953188137104,1103.6513155816756,65.0,92.921940315146,65.63814088361138,275.5210885862015
1545.0,64.64,266.0,1492.451231509155,61.35976594068552,684.8256577908378,74.0,92.960970157573,69.81907044180569,275.26054429310074
1546.0,67.73,0.0,1519.2256157545776,64.54488297034277,342.4128288954189,74.0,92.9804850787865,71.90953522090285,275.1302721465504
1427.0,65.42,1799.0,1473.1128078772888,64.98244148517139,1070.7064144477094,78.0,92.99024253939324,74.95476761045143,275.5651360732752
1567.0,73.32,529.0,1520.0564039386445,69.15122074258569,799.8532072238547,79.0,92.49512126969664,76.97738380522571,277.2825680366376
1710.0,74.27,29.0,1615.0282019693225,71.71061037129284,414.42660361192736,78.0,93.24756063484833,77.48869190261286,278.1412840183188
1771.0,67.26,0.0,1693.0141009846611,69.48530518564642,207.21330180596368,75.0,93.62378031742416,76.24434595130643,280.5706420091594
1798.0,61.17,0.0,1745.5070504923306,65.32765259282321,103.60665090298184,75.0,93.81189015871207,75.62217297565321,281.2853210045797
1776.0,59.17,0.0,1760.7535252461653,62.24882629641161,51.80332545149092,72.0,93.90594507935604,73.8110864878266,282.14266050228986
1646.0,56.53,5.0,1703.3767626230826,59.38941314820581,28.40166272574546,71.0,93.95297253967802,72.4055432439133,282.5713302511449
1914.0,70.56,893.0,1808.6883813115412,64.9747065741029,460.7008313628728,92.0,75.976486269839,82.20277162195666,262.78566512557245
1958.0,67.38,917.0,1883.3441906557707,66.17735328705145,688.8504156814364,92.0,66.9882431349195,87.10138581097833,252.89283256278625
1797.0,65.04,900.0,1840.1720953278852,65.60867664352573,794.4252078407183,84.0,62.49412156745975,85.55069290548917,248.4464162813931
1799.0,60.53,1083.0,1819.5860476639427,63.069338321762864,938.7126039203592,84.0,60.24706078372988,84.77534645274459,245.72320814069656
1837.0,59.37,997.0,1828.2930238319716,61.21966916088143,967.8563019601796,83.0,59.12353039186494,83.8876732263723,244.86160407034828
1798.0,59.83,992.0,1813.1465119159857,60.52483458044071,979.9281509800898,78.0,58.56176519593247,80.94383661318615,244.9308020351741
1801.0,68.39,1164.0,1807.0732559579928,64.45741729022035,1071.964075490045,77.0,58.28088259796623,78.97191830659307,244.96540101758703
1688.0,71.81,1117.0,1747.5366279789964,68.13370864511018,1094.4820377450224,78.0,57.64044129898312,78.48595915329653,245.98270050879356
1793.0,69.63,1087.0,1770.2683139894982,68.88185432255509,1090.7410188725112,76.0,57.82022064949156,77.24297957664827,246.4913502543968
1801.0,69.96,787.0,1785.634156994749,69.42092716127755,938.8705094362556,75.0,57.91011032474578,76.12148978832414,246.2456751271984
1738.0,71.68,785.0,1761.8170784973745,70.55046358063878,861.9352547181278,75.0,57.95505516237289,75.56074489416207,245.1228375635992
1879.0,71.85,683.0,1820.4085392486872,71.20023179031938,772.467627359064,74.0,57.97752758118644,74.78037244708104,245.0614187817996
1794.0,73.03,2433.0,1807.204269624344,72.11511589515969,1602.733813679532,71.0,57.488763790593225,72.89018622354052,247.5307093908998
1724.0,77.72,2472.0,1765.6021348121717,74.91755794757984,2037.366906839766,72.0,57.24438189529661,72.44509311177026,248.2653546954499
1896.0,78.9,1843.0,1830.8010674060856,76.90877897378992,1940.1834534198829,72.0,57.12219094764831,72.22254655588513,249.13267734772492
1812.0,76.15,850.0,1821.400533703043,76.52938948689496,1395.0917267099414,71.0,57.56109547382415,71.61127327794256,243.56633867386248
2107.0,72.14,2.0,1964.2002668515213,74.33469474344747,698.5458633549707,78.0,57.78054773691208,74.80563663897128,241.2831693369312
2153.0,69.85,7.0,2058.6001334257608,72.09234737172373,352.77293167748536,78.0,57.39027386845604,76.40281831948565,241.1415846684656
1954.0,67.12,134.0,2006.3000667128804,69.60617368586188,243.38646583874268,82.0,57.19513693422802,79.20140915974282,242.0707923342328
5025.0,71.49,0.0,3515.65003335644,70.54808684293093,121.69323291937134,85.0,57.59756846711401,82.1007045798714,263.5353961671164
4740.0,66.41,38.0,4127.82501667822,68.47904342146546,79.84661645968566,86.0,57.798784233557,84.0503522899357,273.26769808355823
4541.0,59.79,756.0,4334.41250833911,64.13452171073273,417.92330822984286,84.0,57.8993921167785,84.02517614496784,280.6338490417791
4430.0,57.44,928.0,4382.206254169555,60.78726085536636,672.9616541149214,83.0,57.94969605838925,83.51258807248392,284.3169245208896
4539.0,57.46,931.0,4460.603127084778,59.12363042768318,801.9808270574607,83.0,57.97484802919463,83.25629403624197,284.6584622604448
4638.0,59.05,930.0,4549.301563542389,59.08681521384159,865.9904135287304,85.0,57.98742401459731,84.12814701812098,285.8292311302224
4879.0,66.06,586.0,4714.1507817711945,62.5734076069208,725.9952067643652,83.0,57.993712007298654,83.56407350906049,284.9146155651112
5266.0,74.76,53.0,4990.075390885597,68.6667038034604,389.4976033821826,83.0,58.49685600364933,83.28203675453025,290.45730778255563
5368.0,76.61,0.0,5179.037695442798,72.6383519017302,194.7488016910913,83.0,60.24842800182466,83.14101837726513,294.7286538912778
5374.0,75.34,26.0,5276.5188477214,73.9891759508651,110.37440084554564,85.0,61.12421400091233,84.07050918863257,289.86432694563894
5099.0,75.86,0.0,5187.7594238607,74.92458797543256,55.187200422772825,85.0,61.062107000456166,84.53525459431629,291.93216347281947
5253.0,79.59,580.0,5220.37971193035,77.25729398771628,317.5936002113864,83.0,59.53105350022808,83.76762729715814,295.4660817364097
5124.0,78.8,505.0,5172.189855965175,78.02864699385813,411.2968001056932,83.0,58.76552675011404,83.38381364857906,299.23304086820485
4858.0,76.52,337.0,5015.094927982587,77.27432349692907,374.14840005284657,84.0,58.382763375057024,83.69190682428953,298.1165204341024
4926.0,72.26,125.0,4970.547463991294,74.76716174846453,249.57420002642328,86.0,58.19138168752851,84.84595341214477,304.0582602170512
5108.0,65.67,0.0,5039.273731995647,70.21858087423226,124.78710001321164,82.0,58.09569084376426,83.42297670607238,312.0291301085256
4797.0,63.75,0.0,4918.136865997823,66.98429043711613,62.39355000660582,75.0,57.54784542188213,79.21148835303619,316.0145650542628
2800.0,61.87,0.0,3859.068432998912,64.42714521855807,31.19677500330291,80.0,56.273922710941065,79.6057441765181,306.0072825271314
2693.0,57.57,0.0,3276.034216499456,60.99857260927904,15.598387501651455,84.0,55.63696135547053,81.80287208825905,297.00364126356567
2397.0,53.38,240.0,2836.517108249728,57.18928630463952,127.79919375082572,80.0,55.81848067773527,80.90143604412953,292.00182063178283
2371.0,50.85,504.0,2603.758554124864,54.01964315231976,315.89959687541284,80.0,55.40924033886763,80.45071802206476,289.5009103158914
2631.0,50.61,520.0,2617.3792770624323,52.31482157615988,417.9497984377064,81.0,55.70462016943382,80.72535901103238,287.2504551579457
2933.0,52.22,382.0,2775.189638531216,52.26741078807994,399.9748992188533,80.0,55.852310084716905,80.36267950551618,288.12522757897284
3262.0,57.67,147.0,3018.594819265608,54.96870539403997,273.4874496094266,79.0,56.42615504235845,79.68133975275809,289.5626137894864
3346.0,64.39,2.0,3182.297409632804,59.67935269701999,137.7437248047133,83.0,56.21307752117923,81.34066987637905,293.28130689474324
3387.0,65.46,0.0,3284.6487048164017,62.56967634850999,68.87186240235665,82.0,56.606538760589615,81.67033493818953,295.6406534473716
3475.0,63.84,0.0,3379.824352408201,63.204838174255,34.43593120117833,79.0,59.80326938029481,80.33516746909476,298.3203267236858
3546.0,63.34,0.0,3462.9121762041004,63.2724190871275,17.217965600589164,76.0,61.90163469014741,78.16758373454738,300.16016336184293
3355.0,74.66,2.0,3408.95608810205,68.96620954356375,9.608982800294582,83.0,60.4508173450737,80.58379186727369,301.58008168092147
